max_Tachometer,mean_Tachometer,var_Tachometer,std_Tachometer,sp_Tachometer,kurtosis_Tachometer,skew_Tachometer,max_Motor,mean_Motor,var_Motor,std_Motor,sp_Motor,kurtosis_Motor,skew_Motor,max_B1_Z,mean_B1_Z,var_B1_Z,std_B1_Z,sp_B1_Z,kurtosis_B1_Z,skew_B1_Z,max_B1_Y,mean_B1_Y,var_B1_Y,std_B1_Y,sp_B1_Y,kurtosis_B1_Y,skew_B1_Y,max_B1_X,mean_B1_X,var_B1_X,std_B1_X,sp_B1_X,kurtosis_B1_X,skew_B1_X,max_B2_Z,mean_B2_Z,var_B2_Z,std_B2_Z,sp_B2_Z,kurtosis_B2_Z,skew_B2_Z,max_B2_Y,mean_B2_Y,var_B2_Y,std_B2_Y,sp_B2_Y,kurtosis_B2_Y,skew_B2_Y,max_B2_X,mean_B2_X,var_B2_X,std_B2_X,sp_B2_X,kurtosis_B2_X,skew_B2_X,max_Gearbox,mean_Gearbox,var_Gearbox,std_Gearbox,sp_Gearbox,kurtosis_Gearbox,skew_Gearbox,fault_detected,fault_category,source_file
33.122201777350085,0.021647262351185807,0.028630154112986996,0.1692044742699997,0.029098758080288063,24753.02571368506,140.08463638042195,170.03307133804518,0.29849097790859097,1.4498897804528528,1.2041136908335743,1.5389866443456799,13616.130924149,105.08774605103305,392.430142491562,0.678016929050022,3.9389603305849694,1.9846814179069066,4.3986672866633905,25431.13392360747,141.1761747216201,436.1435778283635,0.7758268546457302,3.6810135163285826,1.9185967570932103,4.282920824718071,41440.62427475933,183.27795173124008,971.10715166413,0.9830140539911386,16.31918763564702,4.039701429022573,17.28550426599111,51964.93771417786,216.51294306768065,69.76074551277142,1.451579664322256,1.6075773803190883,1.2679027487623364,3.714660902193002,176.78780094268026,5.774978873714461,1439.6733533532447,1.4135075618371586,34.50475214128208,5.8740745774361836,36.50275576865292,56155.26752576152,229.4424838001553,629.1802401498886,1.8003705156741758,9.90075232874933,3.146546095125468,13.142086322458233,24694.705946583173,124.58783026277291,515.9034091395936,0.4071777846748496,4.3188235646512245,2.0781779434522023,4.484617312983944,59152.43608644747,238.54748213496742,1,1,Bearing (1) Ball & Bearing (2) Combination Trial 1.csv
30.888992361715214,0.022907126319120192,0.026701830084132915,0.16340694625423033,0.027226566520333038,22071.640938038327,131.26466252180487,170.6939083334387,0.298782524736167,1.44901559364613,1.203750635989917,1.5382865907338483,13776.666217776878,105.76694703813733,396.83768121664116,0.7027106730010532,4.034179180488076,2.008526619312793,4.527981470437669,25285.781255445196,140.28586847948662,418.58655805536364,0.8033025944264555,3.539580407227604,1.8813772633971115,4.184875465439879,38007.105200103026,171.9202005114422,948.2094145117701,0.9767050533743767,15.648286808354912,3.9557915526926988,16.602239569641963,51367.938018235014,214.6652639774667,66.75352705772204,1.4936967586140453,1.7703291162718877,1.3305371532850512,4.001459122965992,134.10003465495765,5.118347547021937,1440.4974438373833,1.3554096937690268,34.61860943154635,5.883758104438553,36.45574486950941,55923.88577955295,228.77615758269752,624.5176286722452,1.68610219440421,10.147627400748405,3.1855340840663446,12.9905680107231,22835.84894181172,117.74837827839721,517.9134221565936,0.4028465452174942,4.362504513143916,2.08866093781253,4.524789852137587,58885.391889684506,237.76038074102,1,1,Bearing (1) Ball & Bearing (2) Combination Trial 10.csv
30.00555412180524,0.022916875492803326,0.02576041039023938,0.16050049965728885,0.02628559357259203,21326.394309398966,128.8676808348993,169.5881298009615,0.29602973284145184,1.4369279634038539,1.198719301339498,1.5245615661300347,13569.937429163627,104.54535795119446,392.86603293958177,0.6890572957027798,3.97525952790642,1.9938052883635402,4.450059484667646,25045.850804756617,139.4627287601419,421.07645607492793,0.7935522273547185,3.567600006684109,1.8888091504130609,4.197325144223743,38315.22460205205,172.95353169835167,955.6004277767902,0.9528810256399068,15.814233049692465,3.9767113359775643,16.722215298717035,51888.99272410984,216.29191340144965,68.87353074158344,1.4604476991149442,1.7494375933039992,1.322663068700415,3.8823450751541344,148.49751992845637,5.402978752494688,1436.6905366239776,1.5137516007237655,34.6512517271648,5.886531383350028,36.94269563585857,55205.905435341454,226.57827956065344,608.9790915969679,1.6220622881611872,9.829286099807748,3.135169229851516,12.460372166482452,22008.66719374436,114.60926333200938,526.9160720785636,0.40413441519424975,4.513517214604518,2.1245039926073375,4.676841840148921,58939.30766785904,237.92241778571957,1,1,Bearing (1) Ball & Bearing (2) Combination Trial 11.csv
32.97091220162512,0.022436839631911353,0.02863041955247565,0.16920525864309197,0.029133831325143748,24377.194148101436,138.85093216470256,170.7584383760041,0.2976471450009385,1.4325493065803396,1.1968915183007771,1.5211431295075495,13980.11538393575,106.53033657760504,393.04795691890854,0.7031952008062418,3.99004915393729,1.9975107393797136,4.48453264437422,24952.647849248748,139.2838457090651,414.1123233729577,0.8017014715646701,3.472022140343605,1.863336292874586,4.114747389852563,37836.801993911926,171.36070751470754,953.5450316093501,0.9684855918947809,15.75417610191424,3.969153071111549,16.69214044362202,51833.116066629875,216.1153634056859,68.84281304011816,1.653957117810848,2.050038075974357,1.4317954029729096,4.785612223531525,125.86586945801253,5.099161973792479,1438.569480658928,1.4710750105298374,34.587855986969494,5.881144105271481,36.75191767357484,55705.81034118817,228.10312503975473,625.9953260706412,1.6977078646683903,10.186937260000711,3.1916981780865044,13.069149253757615,22873.480757989717,117.88368988768921,531.6148985979136,0.39928809873911464,4.58636449234887,2.141579905665177,4.745795478143568,59149.18859242706,238.5573867960738,1,1,Bearing (1) Ball & Bearing (2) Combination Trial 12.csv
31.82665065826017,0.022694723343664732,0.027509273171847447,0.1658591968262461,0.028024323639492928,23237.263229166045,135.47862449461115,171.80303812548914,0.2900157629976893,1.4580286164715008,1.207488557490919,1.5421377592586323,14097.446551782286,107.83743271713955,391.0332898166907,0.680829400458983,3.9401615189665233,1.9849840097508402,4.403690191495863,25133.776196305385,140.35861893330048,424.4398861521061,0.7893769397128274,3.592046530637834,1.895269513984181,4.215162483588222,39021.875796591354,175.31785335543364,952.5768314411,0.9402981218784373,15.666442878234841,3.9580857593330188,16.55060343624296,52208.70885017211,217.28600386153445,61.333856077444814,1.2672155417457114,1.439236070390521,1.1996816537692492,3.045071299632398,154.59543637693713,5.519457013572022,1441.2554120405318,1.3042677509528549,34.540656868697226,5.8771299856900585,36.24177123487284,56302.82576384454,229.9179960428639,615.191477841463,1.5800507366786531,9.87056241851195,3.1417451230983,12.367122748990706,22737.01520448997,117.36008419173639,528.5800783855236,0.3995813576527223,4.5355942361714385,2.129693460611512,4.695259497555035,59110.297006324065,238.43443160304514,1,1,Bearing (1) Ball & Bearing (2) Combination Trial 13.csv
31.413387985795158,0.02206913634568211,0.02705109022601746,0.1644721563852601,0.027538137005061768,22985.494232492503,135.1570826610628,172.3514618626148,0.29261358286786077,1.463583664970277,1.209786619602927,1.5492063738490438,14200.29410509357,108.50471658875449,390.5143019556016,0.6963696763087048,3.969151339233938,1.9922729078200954,4.4540820653162285,24669.398603773818,138.6124678769878,425.24738358847253,0.7952425192768113,3.6468103608065436,1.9096623682752256,4.279221025272275,38146.16855925518,172.4005955884985,954.6484236384601,0.9647621285227379,15.89345316662804,3.9866593993753767,16.82421913125976,51165.8016506163,214.03851739902618,73.11747056867253,1.8356711753977109,2.409128383663679,1.5521367155195056,5.778817047849694,104.23393480000658,4.8038980109007525,1444.2967045076803,1.3795462528518545,34.80151478778456,5.899280870392981,36.70466265154216,55920.42903997573,228.76360380382346,629.2089671752153,1.626228712926135,10.413595662672211,3.227010328875972,13.058215489417607,22354.851514330498,116.01362850549754,527.0103218509436,0.4003596671765903,4.5164879046684066,2.125203026693781,4.676775767770158,58905.63128681255,237.82082518108163,1,1,Bearing (1) Ball & Bearing (2) Combination Trial 14.csv
31.587130365245173,0.022435016684106506,0.02728341086851769,0.16517690779439387,0.02778674084213382,23156.951747514722,136.25858082849464,174.1626454418654,0.28979569639284364,1.462256192443184,1.209237856024688,1.5462377380909968,14905.569407180144,112.85978276146149,388.2437022405421,0.6892689202050388,3.9339013420163567,1.9834064994388712,4.408992986376976,24682.12859569102,139.48732727373198,420.5552198333636,0.7974689426091726,3.573894214619029,1.8904746003633661,4.2098509290452215,37991.230093963306,171.88095403370974,953.8639659300201,0.9472787152289891,15.713352889258907,3.9640071757325197,16.610689853584798,52177.21511513343,217.1808687504032,68.78063566372202,1.495212985444782,1.7704337160962382,1.3305764600714376,4.006095587938936,141.64833579570418,5.197334987419556,1440.8539131175812,1.2795251937231382,34.54378952476618,5.877396492050386,36.180974246138426,56233.7012043439,229.70408578808406,624.5817263114432,1.5939164684365994,10.329884983194063,3.21401384303087,12.870454691547463,22058.367587394674,114.76887364308436,533.4796067632935,0.40367751399826307,4.620077385226318,2.1494365273778886,4.783032920534133,59109.784135053334,238.42543779830305,1,1,Bearing (1) Ball & Bearing (2) Combination Trial 15.csv
33.10490244450509,0.021972776831775814,0.028683210660371047,0.169361184042776,0.029166013582070063,24803.476359226923,141.37028211340186,173.9439962269853,0.29220589727896057,1.4487389729696034,1.2036357310123371,1.5341232593742056,14969.363938638959,112.86110483536544,390.89721780278967,0.709100882268943,3.9858638066944176,1.9964628237696833,4.488687867929011,24616.828467427582,138.83258322806313,422.08250205262107,0.8220431782742015,3.6554071193776445,1.9119119015733033,4.331162106324796,36838.975593398034,168.0146446778807,958.69979303949,0.9866811963222064,16.066760642650383,4.008336393399434,17.0403004258262,50919.52944787955,213.27109197241018,72.41500719035568,1.4300844728183533,1.8377037199986324,1.3556193123434883,3.8828453193947796,160.39289172118742,5.719972324889225,1439.54328824075,1.279694326872858,34.540289806855085,5.877098757623108,36.177907377085646,56041.21325967405,229.1649748756264,622.1921499915322,1.6345859689570852,10.470654127790258,3.235839014504624,13.142525417701632,21139.23150137887,111.36872858700602,531.0061678400837,0.4042012482223683,4.584070067964819,2.1410441536700775,4.747448717029337,58935.32352802671,237.91761287972395,1,1,Bearing (1) Ball & Bearing (2) Combination Trial 16.csv
33.10716457852516,0.023194683615755378,0.02907250712863337,0.17050661901707326,0.029610500476668355,24161.018119384727,138.74729541444117,173.8224617505955,0.2856123347812092,1.435388847586172,1.1980771459243231,1.5169632533653454,15082.454628374699,113.2452961506589,396.6720057493342,0.6833414181085581,4.031227375000969,2.0077916662345645,4.498182868703585,25433.696310600724,141.77714867408352,419.5632923689675,0.7908881216586919,3.5789434078254616,1.891809559079735,4.204447428806275,37530.30911360014,170.3701968968868,955.6812579631502,0.9400823887066372,15.82124789658223,3.97759322915029,16.705002794138593,51863.34626185927,216.2158545719146,69.31541303887057,1.9439564424862714,2.354050856036321,1.534291646342481,6.1330175063202,92.97120896616053,4.504127469026721,1441.55964841273,1.3743416187246484,34.67355832233298,5.888425793226317,36.56237320729168,55908.57070385768,228.72904561331345,624.109808834661,1.6089924820778474,10.417537426205381,3.227621016508193,13.006394233588413,21622.807306314484,113.18795141015713,536.5189560552936,0.4016498358702701,4.6753592466033895,2.162257904738329,4.8366818372580065,59048.89383955879,238.25513731441183,1,1,Bearing (1) Ball & Bearing (2) Combination Trial 17.csv
26.826435612860543,0.02540779938820106,0.02422022221449323,0.1556284749475276,0.024865778484244302,16682.195705076396,112.92692587142763,174.446664865521,0.29458258894608014,1.4299770377048244,1.1958164732536614,1.516755939414999,15288.976757161161,114.20233744972067,391.7523050220966,0.7249112874935068,4.022904242480095,2.005717887061911,4.548400617215587,24380.060096378955,137.9297087987147,414.96792010134385,0.843346665822364,3.5957217887106965,1.8962388532858134,4.306955387464396,35558.127758298906,163.6487617537132,957.0387627024402,1.0137197153153714,16.09919734873961,4.012380508967166,17.126825009958683,50357.88299435354,211.5084255360987,68.4276046889102,1.5243165603715616,1.8925175822331712,1.3756880395762592,4.21605855845616,130.8192321463587,5.1360022017984175,1436.7146213877795,1.520429078350245,34.73549458285497,5.893682599432631,37.04719916514792,54941.419955016,225.78039330159993,627.4292648606909,1.6682248332360006,10.88311371391505,3.298956458323609,13.66608780814033,20231.818925576943,107.80636405132739,533.5382227853536,0.408794849367777,4.63282320841543,2.1523994072698103,4.799936437285053,58808.89294181994,237.54432984070104,1,1,Bearing (1) Ball & Bearing (2) Combination Trial 18.csv
